session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,status,backend
2,5,330952.936133,126772.16567500727,129408.6,334,27,200,
2,6,330953.028898,127305.13010499999,129758.3,284,25,200,
13,6,330953.603118,128332.6013769838,130443.1,242,21,200,
6,8,330953.889997,128673.38148097042,131853.2,362,32,200,
26,2,330954.000031,129018.54262501001,132263.0,446,33,200,
9,3,330954.912608,129365.94072100706,131676.8,287,24,200,
1,1,330956.598370,130203.94479099195,132830.5,310,28,200,
15,5,330955.563169,130392.21055299276,134189.0,472,39,200,
11,1,330956.065039,130410.87265202077,134591.8,461,42,200,
21,2,330956.648712,132990.2408819762,136943.7,522,41,200,
26,3,330957.031331,132932.7078500064,136694.0,424,39,200,
15,6,330957.437743,133432.78520699823,136713.2,381,34,200,
2,7,330957.637123,136304.20963902725,138482.2,279,22,200,
6,9,330957.516148,136328.1135650468,139509.0,396,33,200,
14,4,330958.127186,136239.66944596032,139712.6,421,35,200,
29,4,330958.183894,138149.0433649742,142805.2,511,47,200,
14,5,330958.292095,138948.939274007,143648.9,594,47,200,
12,4,330958.356445,139694.96175000677,144539.2,536,48,200,
17,4,330958.484034,142738.81664301734,146338.4,371,35,200,
17,5,330958.984481,143182.96827399172,147374.4,509,42,200,
25,5,330959.092912,143903.89864897588,148351.8,542,45,200,
21,3,330959.378055,145659.05959601514,149179.0,400,36,200,
7,4,330960.078649,146492.31306399452,149897.4,386,35,200,
16,5,330960.603271,147053.79714199807,150088.9,463,30,200,
16,6,330960.653436,148122.23712197738,150963.2,454,29,200,
20,3,330960.771801,150143.42495502206,152535.4,310,25,200,
27,7,330960.663834,149527.81779697398,153458.9,477,40,200,
7,5,330960.916383,150913.482494012,154547.1,438,37,200,
12,5,330961.038829,152480.90880503878,155855.8,333,34,200,
27,8,330961.113000,153229.82188197784,157171.2,412,40,200,
4,7,330961.234829,155872.5915349787,158251.1,323,25,200,
12,6,330961.119454,154581.69571997132,158499.9,443,40,200,
19,5,330962.542422,157293.72403299203,159264.6,290,21,200,
21,4,330961.978621,156518.55812501162,160050.9,355,36,200,
7,6,330962.223343,157515.81147499382,160426.6,365,30,200,
18,2,330962.820436,159425.52035301924,162494.2,436,32,200,
26,4,330962.719560,159295.6810669857,162608.7,367,34,200,
12,7,330963.023649,159843.9026150154,163401.6,442,37,200,
24,4,330963.160918,162370.54922798416,165447.7,308,32,200,
19,6,330963.684424,162957.42920803605,165351.5,355,24,200,
11,2,330963.444392,162086.81766304653,166607.3,496,45,200,
13,7,330963.907699,165347.25854900898,166958.4,185,17,200,
0,6,330963.815545,165010.7230989961,167968.3,319,30,200,
20,4,330964.049096,166217.71728497697,169539.5,342,34,200,
28,3,330964.206563,166878.33340198267,170012.9,323,31,200,
30,4,330964.488407,167511.45173300756,172369.2,550,49,200,
10,6,330964.884160,168929.6557600028,172399.3,419,35,200,
18,3,330965.154519,169310.59600802837,172663.5,415,33,200,
21,5,330965.336183,171737.89978999412,175436.7,353,38,200,
15,7,330965.362235,172141.1498870002,175637.9,443,36,200,
14,6,330965.642356,172389.02803097153,177836.7,567,56,200,
15,8,330966.060769,175155.62931000022,177844.0,368,28,200,
4,8,330967.094203,176601.27250500955,178427.7,215,19,200,
9,4,330966.054064,174933.02442802815,179484.8,346,45,200,
12,8,330967.246784,176881.2694879598,179807.5,372,30,200,
24,5,330967.564706,178184.73872798495,181004.8,369,29,200,
15,9,330967.735643,178014.40966199152,181164.3,394,32,200,
0,7,330967.776295,179507.17031100066,182538.3,405,30,200,
6,10,330968.335231,180452.327795967,182113.9,195,17,200,
14,7,330968.712856,180407.31383895036,183625.0,395,33,200,
15,10,330968.775840,181893.4116170276,184279.5,266,25,200,
29,5,330968.761892,181809.842808987,184821.4,516,31,200,
20,5,330969.830240,183971.05712199118,186643.2,319,28,200,
29,6,330969.553603,183722.186058003,187250.7,505,36,200,
7,7,330969.399927,183156.61367500434,187416.1,544,42,200,
28,4,330970.580584,186112.9818240297,189296.7,422,33,200,
27,9,330970.818142,186210.56661801413,189070.3,364,30,200,
28,5,330971.262928,185765.50043199677,189046.0,370,34,200,
15,11,330971.982470,188114.4523450057,189729.9,195,17,200,
17,6,330972.442611,188087.41853799438,189501.5,231,15,200,
30,5,330971.832496,188264.7379830014,192489.4,498,43,200,
17,7,330973.054754,189113.04976197425,191424.4,316,24,200,
31,5,330972.806350,189126.61424803082,193971.8,455,49,200,
21,6,330973.268336,191434.17272303486,194624.1,355,33,200,
18,4,330973.200841,191402.54070796072,195316.1,513,40,200,
5,4,330973.365426,193632.8041299712,196169.2,314,26,200,
4,9,330973.833127,195921.40817304607,197178.3,193,14,200,
14,8,330973.403793,194709.54130694736,199714.9,533,51,200,
9,5,330973.525215,195212.23622496473,199930.5,481,48,200,
26,6,330974.182292,199494.64615195757,202369.7,381,30,200,
21,7,330973.967574,197264.5732689998,202594.9,533,54,200,
26,5,330974.164111,199178.64556302084,202408.4,299,33,200,
22,2,330974.956443,202416.1714289803,204848.4,570,25,200,
24,6,330974.794041,202577.87671103142,205439.9,338,30,200,
1,2,330974.307664,203064.74424898624,206847.9,402,39,200,
24,7,330975.045632,204986.9898330071,208167.8,364,33,200,
26,7,330975.526684,204923.93725999864,208494.4,471,37,200,
17,8,330975.889223,207543.32472197711,209444.5,270,20,200,
14,9,330975.720620,205653.7066710298,209842.4,504,43,200,
1,3,330976.032602,208214.52880400466,212108.0,428,40,200,
25,6,330976.156677,209398.43379199738,213385.4,554,41,200,
29,7,330976.479479,209309.35418099398,213293.8,492,41,200,
1,5,330977.704594,212058.73445700854,213375.5,114,14,200,
1,4,330977.109763,211250.157847011,216332.1,488,52,200,
27,10,330977.726773,212269.9492989923,216240.1,531,41,200,
29,8,330977.764273,213536.6259959992,218425.0,568,50,200,
13,8,330977.934800,216255.7934470242,219075.3,355,29,200,
16,7,330977.815132,215848.53999799816,220511.6,556,47,200,
21,8,330978.087359,218323.7632070086,221155.5,345,29,200,
24,8,330978.445715,218790.8430090174,221132.8,293,24,200,
3,7,330978.760263,221037.39241999574,222318.5,183,14,200,
26,8,330978.527874,220020.19801398274,223367.9,376,34,200,
5,5,330978.600895,220865.8479520236,224605.1,377,38,200,
22,3,330981.083890,220216.2519909907,223927.3,517,38,200,
2,8,330981.528033,221900.7901629666,224788.7,331,30,200,
4,10,330981.147687,220971.87468601624,226083.5,559,52,200,
15,12,330981.879953,223352.649004024,226758.7,373,35,200,
15,13,330982.179985,225276.36615402298,228450.4,412,33,200,
1,6,330981.935964,224600.84368195385,228925.7,484,44,200,
7,8,330982.214142,226647.85494696116,230251.9,435,37,200,
13,9,330982.422290,228430.61312497593,231057.2,337,27,200,
16,8,330982.580880,228505.2967770025,232501.4,540,41,200,
10,7,330982.945630,229742.23235104,232369.5,396,27,200,
7,9,330983.179623,230523.3250919846,232955.8,363,25,200,
19,7,330984.609555,231749.39613998868,233995.3,322,24,200,
10,8,330983.556285,231750.53630996263,235182.0,381,35,200,
6,11,330984.392958,231147.19094196334,234579.1,426,34,200,
12,9,330984.952798,234010.56195801357,235589.0,203,17,200,
24,9,330984.825306,234039.59293098887,235943.1,311,20,200,
19,8,330985.001424,235759.05151595362,237552.8,242,19,200,
15,14,330984.973122,234221.05111699784,237911.0,365,38,200,
7,10,330985.477817,235512.34061201103,239175.6,481,38,200,
27,11,330985.983739,237121.41329498263,238897.5,471,19,200,
2,9,330985.875953,236901.45646198653,239163.7,227,22,200,
4,11,330986.254763,238618.62042400753,240470.5,202,19,200,
21,9,330986.431845,238733.9741770411,241802.7,382,32,200,
26,9,330986.445423,238816.57417002134,242890.5,439,42,200,
23,6,330987.020871,241438.5161829996,243314.6,217,19,200,
6,12,330986.878331,240071.2485469994,243590.8,435,36,200,
29,9,330987.273766,242281.4609290217,245538.4,423,34,200,
17,9,330987.631280,243060.44271000428,245604.5,376,26,200,
27,12,330987.582507,243013.04757100297,246367.1,447,35,200,
30,6,330987.870818,245162.2696609702,248451.9,419,34,200,
17,10,330988.028237,245433.507077978,248911.2,441,36,200,
15,15,330988.126611,246044.19189400505,250406.6,502,45,200,
28,6,330988.654249,248505.7163980091,251085.4,297,27,200,
5,6,330988.571459,247975.89743701974,252365.7,470,45,200,
29,10,330988.724937,250032.2256119689,252733.5,392,28,200,
24,10,330988.937083,251027.35106198816,253639.3,290,27,200,
31,6,330989.040569,252118.01256099716,255337.2,442,33,200,
11,3,330989.517824,252168.66583900992,255293.0,402,32,200,
22,4,330989.686136,253111.724832037,256734.5,490,37,200,
17,11,330990.169485,254866.2471669959,256483.8,231,17,200,
21,10,330990.086724,254519.61938099703,257959.6,424,35,200,
12,10,330990.373130,256273.82790698903,258009.3,189,18,200,
26,10,330990.396580,256480.63906095922,259388.1,377,30,200,
15,16,330990.564776,257711.32883703103,259842.7,276,22,200,
31,7,330990.859432,257747.4471910391,259880.4,339,22,200,
14,10,330991.035140,259600.44538002694,262191.3,281,27,200,
23,7,330991.258281,,262201.0,0,0,200,
1,7,330991.009241,258998.34411899792,263665.9,530,47,200,
15,17,330991.165812,259802.14472697116,263514.9,439,37,200,
29,11,330991.667616,263235.0860579754,265632.7,379,25,200,
22,5,330991.419631,262267.1499979915,266410.2,471,41,200,
21,11,330991.558579,263343.70177803794,266802.6,401,35,200,
12,11,330991.813605,266246.52509897714,268453.9,285,23,200,
11,4,330991.908994,266678.4200660186,270047.8,404,34,200,
16,9,330991.747477,265779.4138909667,270341.9,507,45,200,
30,7,330991.963096,268526.1343049933,271046.8,300,25,200,
23,8,330993.118570,,270123.6,0,0,200,
12,12,330993.030143,269289.65331299696,270936.4,219,17,200,
18,5,330992.044940,270175.6991770235,272353.3,272,22,200,
3,8,330993.558357,271064.66975301737,271751.9,108,7,200,
8,7,330993.477074,270717.976570013,273064.8,260,24,200,
0,8,330993.168651,270301.8545800005,273794.5,395,35,200,
8,8,330993.760711,271785.2827060269,274024.6,443,23,200,
30,8,330994.257852,273754.8963660374,276312.4,351,27,200,
31,8,330994.015436,272754.44653700106,276558.3,468,39,200,
0,9,330994.043228,273149.7965109884,276856.9,449,38,200,
3,9,330994.473367,276323.86995700654,277543.7,132,13,200,
21,12,330994.421673,276375.1425789669,279205.9,338,29,200,
30,9,330994.547870,276582.877592009,279411.0,349,29,200,
4,12,330994.579707,277669.7956130374,280010.0,232,24,200,
3,10,330994.923725,279266.08792098705,280398.7,160,12,200,
4,13,330994.708277,279147.4006859935,282125.8,349,30,200,
19,9,330994.965940,279854.2019139859,282394.6,379,25,200,
15,18,330994.988987,280559.1528239893,284276.3,516,38,200,
14,11,330995.255784,282335.92998201493,285518.9,319,33,200,
24,11,330995.630498,283865.1114249951,286249.7,331,24,200,
26,11,330995.020917,282040.70884600515,287578.2,643,56,200,
28,7,330995.782439,285220.2258569887,288401.2,448,32,200,
3,11,330995.963481,286862.2179310187,288738.5,205,19,200,
27,13,330995.870952,286239.22431399114,289972.9,543,37,200,
13,10,330996.938657,287990.2050709934,290714.4,333,27,200,
6,13,330996.199583,288212.0094290003,292374.7,463,42,200,
10,9,330997.456454,290426.82601499837,292158.8,209,18,200,
4,14,330997.525602,291280.57263896335,292092.0,97,9,200,
16,10,330997.185128,288889.75062203826,292571.7,502,37,200,
14,12,330997.806675,292194.57960902946,294778.4,321,26,200,
26,12,330997.568910,292329.25152103417,295754.0,427,34,200,
30,10,330997.720018,292178.43628302217,296978.1,477,47,200,
18,6,330997.891877,294931.1975169694,297156.3,299,22,200,
29,12,330998.195843,295374.40655200044,299077.0,458,36,200,
14,13,330998.214557,296725.78067099676,299612.9,344,27,200,
12,13,330998.860110,296441.9232800137,300191.2,464,36,200,
14,14,330998.999316,298527.9258269584,300990.4,309,24,200,
17,12,330999.260432,298836.14246099023,300883.5,268,20,200,
4,15,330999.698985,299592.3273129738,301594.8,191,18,200,
19,10,330999.716769,300572.6712769829,303561.1,362,24,200,
18,7,330999.943210,300463.53199199075,303865.5,395,28,200,
29,13,331000.088475,301479.26103300415,306248.6,517,44,200,
2,10,331001.241593,305326.8266809755,306404.9,177,12,200,
31,9,331001.097129,302986.1410629819,306965.4,490,41,200,
25,7,331000.381301,303184.350016003,308007.3,557,48,200,
20,6,331001.793030,306075.9584160405,308938.7,337,30,200,
1,9,331002.050617,306564.76851797197,309596.0,392,32,200,
1,8,331002.024830,306265.417918039,310068.9,398,39,200,
17,13,331003.990333,306969.0407530288,310015.0,379,31,200,
11,5,331004.205242,307677.6557780104,311461.9,478,38,200,
28,8,331004.364414,307956.3187150052,312257.4,485,42,200,
27,14,331006.433867,309476.04619403137,311144.9,396,17,200,
11,6,331004.984628,309249.62927401066,312922.9,418,36,200,
31,10,331006.687756,310170.5874490435,312817.4,390,27,200,
21,13,331007.664493,310471.24315600377,313574.6,393,32,200,
30,11,331007.556956,310253.3228760003,315312.1,609,51,200,
31,11,331008.383739,,314725.7,0,0,200,
6,14,331007.762396,311984.5832029823,315897.4,369,39,200,
21,14,331008.250886,313223.70301396586,316808.7,411,36,200,
2,11,331008.890430,314996.2059680256,317387.6,353,25,200,
20,7,331009.042487,316249.1236849455,318354.0,280,22,200,
25,8,331008.469330,314880.9072569711,319357.6,508,44,200,
7,11,331009.117073,317390.43931203196,320520.7,405,32,200,
0,10,331010.497107,317560.94777502585,320851.4,449,34,200,
25,9,331009.995711,317632.02202902175,322357.6,554,48,200,
29,14,331010.766030,319106.27061501145,322504.2,452,35,200,
12,14,331010.900239,320677.0053260261,323001.1,324,23,200,
3,12,331011.329488,322175.4448110005,323294.6,176,12,200,
31,12,331011.083127,321500.4819309688,325429.2,481,40,200,
8,9,331011.386958,322743.5624820064,326043.4,370,33,200,
28,9,331012.044493,322811.1676010303,325386.4,380,27,200,
15,19,331012.611381,325057.02234403,326929.6,271,20,200,
31,13,331012.577233,324165.3169039637,327889.5,471,38,200,
19,11,331012.921587,324746.5446119895,328075.1,482,34,200,
26,13,331013.122201,326652.2490530042,328883.6,306,23,200,
7,13,331013.302491,327923.0964559829,331079.4,371,32,200,
7,12,331013.146925,327553.4144429839,331652.2,464,42,200,
9,6,331013.563759,328669.1642299993,332238.1,366,37,200,
17,14,331013.915287,331110.6605270179,333666.6,371,27,200,
18,8,331013.737047,330869.59780502366,334168.3,437,34,200,
30,12,331014.050175,331979.48914801236,335073.3,456,32,200,
15,20,331015.031824,332777.0816970151,336099.3,399,33,200,
8,10,331015.308081,334047.09143500077,337430.1,470,34,200,
17,15,331015.808082,335553.6358730169,337163.9,164,16,200,
9,7,331015.185156,332945.0168989715,338661.1,542,57,200,
26,14,331016.179191,336790.7211440033,338767.5,252,19,200,
18,9,331016.714296,337397.7733599604,338791.2,195,14,200,
17,16,331016.283895,336927.2055220208,340171.5,326,31,200,
28,10,331017.540734,338200.79955796245,340290.4,211,21,200,
31,14,331017.038531,338155.14973399695,341651.5,443,34,200,
22,6,331017.734886,338965.21646896144,342628.9,511,36,200,
24,12,331017.837650,340235.88755505625,343637.3,417,34,200,
20,8,331017.990407,340941.33174896706,344393.2,371,35,200,
15,21,331018.500873,342092.24396798527,345380.1,433,34,200,
14,15,331018.713970,342990.48102798406,345395.2,267,24,200,
26,15,331019.199598,343415.2470100089,345043.9,213,17,200,
30,13,331019.216673,344891.2275460316,347288.9,358,24,200,
9,8,331019.645122,344826.0692629847,347474.8,283,28,200,
24,13,331019.522858,344852.41739900084,348222.8,375,35,200,
21,15,331019.851083,347500.4873549915,349096.7,275,16,200,
