session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,output_chunks,status,backend
11,2,2553198.423390,12818.848434835672,13617.1,150,26,25,200,
19,5,2553198.058830,12224.05206086114,14105.2,339,64,63,200,
24,4,2553198.308613,12707.902587018907,14049.6,233,45,44,200,
18,2,2553198.172141,12686.727484688163,14415.7,339,60,59,200,
13,7,2553198.610985,13073.324839118868,14393.4,322,52,51,200,
28,3,2553198.730619,13308.725465089083,14451.2,278,46,45,200,
19,6,2553198.519737,12861.886706203222,14799.7,406,71,70,200,
20,4,2553198.667388,13370.876559987664,14824.2,329,57,56,200,
15,7,2553199.194926,13917.438227217644,14401.4,114,17,16,200,
21,5,2553199.184108,13510.931841097772,14413.4,205,37,36,200,
18,3,2553199.111211,13355.887449812144,14639.3,304,51,50,200,
10,6,2553199.002099,13269.739882089198,14955.0,376,66,65,200,
15,8,2553199.474385,14120.755781885237,14724.0,128,24,23,200,
30,4,2553198.843317,13302.937556058168,15579.6,492,88,87,200,
6,10,2553200.386836,,14139.7,0,1,0,200,
14,6,2553199.306764,13977.542248088866,15321.0,256,46,45,200,
15,9,2553200.146613,13913.672126829624,14566.7,152,22,21,200,
4,8,2553199.888232,13809.94729604572,14998.6,228,42,41,200,
12,8,2553199.949610,13748.64613916725,15278.3,352,58,57,200,
9,4,2553199.471409,13951.284710783511,15927.9,417,72,71,200,
15,10,2553200.562982,14236.740869935602,14837.8,149,28,27,200,
24,5,2553200.077361,13774.942413903773,15424.0,329,60,59,200,
0,7,2553200.162930,14139.255540911108,15648.7,289,57,56,200,
14,7,2553200.538106,14174.036359414458,15375.0,265,47,46,200,
29,5,2553200.557605,14240.389775019139,15495.0,293,51,50,200,
15,11,2553201.849346,,14304.4,0,1,0,200,
17,6,2553202.033496,,14222.4,0,1,0,200,
7,7,2553200.812733,14174.583754967898,15544.4,298,48,47,200,
28,4,2553201.286671,14299.61978085339,15330.0,252,38,37,200,
27,9,2553201.382015,14205.260158050805,15354.5,253,40,39,200,
29,6,2553200.874662,14454.821245744824,15979.9,284,50,49,200,
28,5,2553201.561041,14436.322438996285,15601.5,253,42,41,200,
20,5,2553200.985610,14600.80939065665,16347.1,374,64,63,200,
17,7,2553202.279483,14163.836126215756,15157.8,232,39,38,200,
31,5,2553202.180132,14261.817594058812,15478.2,288,49,48,200,
18,4,2553202.338182,14379.830318968743,15647.6,300,51,50,200,
21,6,2553202.364909,14471.623051911592,15792.5,308,54,53,200,
5,4,2553202.403811,14552.468637004495,15856.0,302,52,51,200,
9,5,2553202.469657,14965.873759239912,15980.2,215,40,39,200,
14,8,2553202.419597,14843.680646736175,16133.5,270,48,47,200,
30,5,2553201.788925,14209.859050810337,16865.8,546,91,90,200,
4,9,2553202.592640,14945.117252413183,16251.8,284,49,48,200,
21,7,2553202.646459,15115.548957139254,16505.4,292,54,53,200,
26,5,2553202.725552,15362.093053292483,16546.5,225,42,41,200,
26,6,2553202.732603,15612.015871796757,16795.7,302,47,46,200,
24,6,2553202.978360,15573.437657672912,16687.2,261,42,41,200,
25,6,2553203.525796,,16242.0,0,1,0,200,
24,7,2553203.080407,15661.809084005654,16892.8,312,49,48,200,
22,2,2553203.043929,15695.600884966552,17048.3,325,53,52,200,
1,2,2553202.783019,15563.190103974193,17428.9,396,66,65,200,
26,7,2553203.272958,15672.59212769568,17145.8,342,55,54,200,
14,9,2553203.350586,15903.290404938161,17186.6,224,44,43,200,
17,8,2553203.418333,15954.474041704088,17239.4,257,44,43,200,
13,8,2553204.240792,,16521.3,0,1,0,200,
29,7,2553203.655549,16212.674324400723,17501.5,290,48,47,200,
27,10,2553204.157464,16156.411066185683,17240.8,296,44,43,200,
1,3,2553203.476010,16153.824306093156,18145.4,447,73,72,200,
16,7,2553204.192758,16446.70025864616,17583.9,261,47,46,200,
1,5,2553204.147934,16046.013877727091,17630.2,381,61,60,200,
29,8,2553204.172161,16347.352319862694,17762.7,289,55,54,200,
4,10,2553205.529776,,16510.8,0,1,0,200,
21,8,2553204.301747,16562.399931252003,17841.3,258,51,50,200,
1,4,2553203.909049,16165.034567005932,18353.2,407,76,75,200,
15,12,2553205.823993,16420.027992222458,16815.3,112,20,19,200,
15,13,2553205.945250,,16797.1,0,1,0,200,
24,8,2553204.445895,16813.223423901945,18398.9,328,57,56,200,
26,8,2553204.479396,17020.83262335509,18468.0,292,49,48,200,
16,8,2553206.106826,,16943.6,0,1,0,200,
5,5,2553204.509185,17214.778910856694,18765.3,303,51,50,200,
3,7,2553204.573406,17309.705281164497,18820.0,278,49,48,200,
22,3,2553205.503979,16379.031668882817,18061.2,303,55,54,200,
2,8,2553205.682734,16458.869780879468,18071.1,334,55,54,200,
19,7,2553206.922566,,16934.7,0,1,0,200,
24,9,2553207.009285,,16950.2,0,1,0,200,
1,6,2553205.846892,16516.593168023974,18405.2,395,67,66,200,
15,14,2553207.068827,,17285.4,0,1,0,200,
7,8,2553205.959745,16885.076296981424,18497.8,302,51,50,200,
6,11,2553206.834053,16660.744511988014,17932.3,264,47,46,200,
13,9,2553206.043342,16904.099468141794,18826.5,346,65,64,200,
2,9,2553207.431495,,17439.8,0,1,0,200,
27,11,2553207.474279,,17502.9,0,1,0,200,
10,7,2553206.254291,16897.767830174416,18894.8,396,69,68,200,
7,9,2553206.347586,17027.664748951793,18803.1,341,60,59,200,
6,12,2553207.829916,,17429.3,0,1,0,200,
23,6,2553207.886814,,17476.4,0,1,0,200,
29,9,2553207.987991,,17478.2,0,1,0,200,
27,12,2553208.111793,,17457.7,0,1,0,200,
19,8,2553207.080536,17375.41343504563,18762.5,255,45,44,200,
4,11,2553207.583775,17391.85044588521,18378.6,162,30,29,200,
7,10,2553207.270740,17287.861440796405,18828.5,301,50,49,200,
15,15,2553208.331689,,17870.4,0,1,0,200,
12,9,2553207.060691,17000.00218488276,19398.5,457,80,79,200,
26,9,2553207.656523,17600.380259100348,18904.3,210,40,39,200,
28,6,2553208.543141,,18106.1,0,1,0,200,
10,8,2553206.498897,17167.70860226825,20275.1,506,97,96,200,
31,6,2553208.699298,,18177.6,0,1,0,200,
21,9,2553207.654629,17423.7781050615,19324.9,284,55,54,200,
17,9,2553208.131694,17538.19820843637,18967.3,281,44,43,200,
17,10,2553208.291809,17771.584275644273,19115.6,237,43,42,200,
24,10,2553208.656514,18081.069556996226,18922.4,164,30,29,200,
29,10,2553208.571402,18165.4782500118,19213.8,230,39,38,200,
26,10,2553209.242106,,18646.4,0,1,0,200,
5,6,2553208.509545,17793.34363108501,19482.2,276,55,54,200,
31,7,2553209.427485,,18667.3,0,1,0,200,
11,3,2553208.890122,18089.659025892615,19306.6,218,39,38,200,
14,10,2553209.499729,,18784.6,0,1,0,200,
30,6,2553208.228480,17715.684240218252,20159.8,429,70,69,200,
15,17,2553209.553543,,18922.0,0,1,0,200,
23,7,2553209.591913,,18970.9,0,1,0,200,
21,11,2553209.711957,,18941.3,0,1,0,200,
29,11,2553209.756736,,18999.3,0,1,0,200,
22,4,2553208.957136,18123.662743717432,20021.0,343,55,54,200,
15,16,2553209.309775,18680.254590697587,19670.4,124,22,21,200,
17,11,2553209.150777,18358.356004115194,19964.4,262,42,41,200,
21,10,2553209.117544,18083.63772975281,20221.0,343,65,64,200,
12,10,2553209.232678,18450.650565791875,20294.6,278,52,51,200,
22,5,2553209.656418,18992.51241888851,20249.1,308,51,50,200,
23,8,2553210.337941,,19669.4,0,1,0,200,
0,8,2553210.357876,,19752.9,0,1,0,200,
12,11,2553209.815164,19264.417614787817,20398.1,267,43,42,200,
11,4,2553209.853304,19226.195751689374,20463.8,264,45,44,200,
1,7,2553209.488983,18792.083826381713,21017.0,356,71,70,200,
31,8,2553210.697530,,19911.9,0,1,0,200,
16,9,2553209.788639,19069.06756106764,21010.8,379,70,69,200,
18,5,2553209.908230,19531.491711270064,20996.0,293,50,49,200,
12,12,2553210.302676,19326.60269131884,20792.3,321,50,49,200,
30,7,2553209.875040,19342.072688043118,21511.3,471,79,78,200,
8,7,2553210.481815,19730.085644870996,21058.8,312,46,45,200,
3,8,2553210.514101,19801.616728771478,21130.8,257,46,45,200,
8,8,2553210.595446,19823.257226031274,21305.7,306,55,54,200,
21,12,2553210.859988,20146.91969519481,21404.3,301,54,53,200,
19,9,2553211.078704,,21288.5,0,1,0,200,
0,9,2553210.708476,20003.67690762505,21760.1,358,66,65,200,
15,18,2553211.088294,,21468.1,0,1,0,200,
26,11,2553211.101787,,21541.0,0,1,0,200,
30,8,2553210.794299,20108.585705049336,21952.6,373,64,63,200,
28,7,2553211.408381,,21442.1,0,1,0,200,
27,13,2553211.444640,,21508.3,0,1,0,200,
3,9,2553210.881134,20315.222453325987,22172.7,283,60,59,200,
3,11,2553211.481488,,21658.0,0,1,0,200,
6,13,2553211.576502,,21649.5,0,1,0,200,
13,10,2553211.872048,,21441.5,0,1,0,200,
4,12,2553210.923545,20719.760542269796,22512.3,267,49,48,200,
4,14,2553212.108274,,21429.6,0,1,0,200,
4,13,2553210.975646,20769.258562941104,22733.4,309,55,54,200,
3,10,2553211.061823,20943.306545261294,22903.7,291,55,54,200,
14,12,2553212.221594,,21848.7,0,1,0,200,
30,9,2553210.911403,20576.664603315294,23276.7,480,78,77,200,
24,11,2553211.347147,21381.537958979607,23029.2,255,45,44,200,
14,13,2553212.387174,,22094.4,0,1,0,200,
14,11,2553211.195635,21531.852420885116,23387.8,278,50,49,200,
16,10,2553211.970975,21427.011203952134,22800.4,281,46,45,200,
26,12,2553212.126096,21512.83685164526,22750.0,226,41,40,200,
4,15,2553212.982787,,21997.7,0,1,0,200,
10,9,2553212.079567,21319.403178058565,23278.7,377,67,66,200,
30,10,2553212.186348,21624.04522113502,23173.5,311,55,54,200,
18,6,2553212.255872,21913.904611952603,23497.6,337,61,60,200,
29,12,2553212.378790,21910.623495001346,23477.6,311,60,59,200,
12,13,2553212.645358,22039.436648134142,23212.6,313,49,48,200,
25,7,2553213.257481,,22602.1,0,1,0,200,
17,12,2553212.807477,22066.592656075954,23151.2,270,43,42,200,
2,10,2553213.602800,,22469.4,0,1,0,200,
14,14,2553212.701139,21882.60842533782,23456.6,321,54,53,200,
18,7,2553213.081159,22378.231841139495,23439.3,259,41,40,200,
19,10,2553212.989903,22091.21687617153,23633.2,325,61,60,200,
28,8,2553214.855696,,21869.8,0,1,0,200,
11,6,2553215.104518,,21723.0,0,1,0,200,
27,14,2553215.684203,,21246.8,0,1,0,200,
29,13,2553213.139935,22319.37986984849,23892.2,301,51,50,200,
17,13,2553214.705447,21538.207824807614,22653.3,235,42,41,200,
20,6,2553213.825129,22245.111781172454,23635.5,278,47,46,200,
11,5,2553214.791882,21829.39229393378,22787.7,173,29,28,200,
1,9,2553213.928686,22313.892991282046,23995.3,382,64,63,200,
31,9,2553213.544481,22525.632925331593,24498.0,385,69,68,200,
25,8,2553216.500273,,21645.7,0,1,0,200,
1,8,2553213.918229,22237.47385200113,24329.0,417,71,70,200,
31,10,2553215.786371,21243.995239026845,22462.5,273,43,42,200,
21,13,2553216.177337,21281.461153179407,22543.2,291,50,49,200,
6,14,2553216.216631,21344.38571240753,22641.6,293,52,51,200,
0,10,2553217.313076,,21647.1,0,1,0,200,
21,14,2553216.412687,21268.03771033883,22669.6,282,54,53,200,
30,11,2553216.134350,20999.438407830894,23050.6,475,76,75,200,
31,11,2553216.465859,21557.92296025902,22959.2,301,50,49,200,
20,7,2553216.730307,21609.266235027462,22918.2,322,53,52,200,
7,11,2553216.760295,21579.20423010364,22890.2,305,53,52,200,
2,11,2553216.669163,21662.689874880016,23156.6,346,60,59,200,
12,14,2553217.474208,21710.886063985527,22455.2,153,28,27,200,
25,9,2553217.112330,21709.538782946765,23022.7,246,45,44,200,
29,14,2553217.420540,21642.927050124854,22888.6,290,45,44,200,
15,19,2553218.160639,21868.97985590622,22404.0,142,24,23,200,
7,12,2553218.377131,,22290.1,0,1,0,200,
3,12,2553217.646823,21879.32075886056,23121.9,274,45,44,200,
7,13,2553218.439711,,22331.0,0,1,0,200,
28,9,2553217.933210,21821.186398155987,23025.2,261,43,42,200,
31,12,2553217.548018,21737.50880593434,23412.4,371,62,61,200,
26,13,2553218.365771,22042.058650869876,23043.3,236,42,41,200,
31,13,2553218.146661,21780.70655511692,23365.1,373,60,59,200,
15,20,2553219.133630,,22380.3,0,1,0,200,
8,9,2553217.670298,22084.031241945922,23968.1,399,69,68,200,
19,11,2553218.284996,21950.891382060945,23559.0,340,61,60,200,
26,14,2553219.593498,,22354.4,0,1,0,200,
17,14,2553218.686126,22393.657993990928,23396.6,220,39,38,200,
18,8,2553218.614908,22255.162169691175,23708.9,349,56,55,200,
9,6,2553218.544558,22325.57179965079,24156.6,453,74,73,200,
17,15,2553219.444529,22293.938911054283,23357.1,233,42,41,200,
30,12,2553218.740555,22339.302231557667,24149.6,444,70,69,200,
9,7,2553219.195607,22423.561210744083,23799.0,263,48,47,200,
8,10,2553219.244934,22374.31959202513,23887.8,327,53,52,200,
17,16,2553219.635931,22410.191148053855,23600.4,260,42,41,200,
15,21,2553220.524642,,22714.0,0,1,0,200,
18,9,2553219.808355,22375.635877251625,23625.9,284,44,43,200,
31,14,2553219.938787,22485.30736193061,23873.3,310,52,51,200,
28,10,2553220.139817,22747.841021977365,23825.1,224,38,37,200,
22,6,2553220.217509,22669.19699171558,23902.0,296,44,43,200,
20,8,2553220.319979,22759.14172688499,24144.5,307,56,55,200,
26,15,2553220.805565,22557.350411079824,23759.4,279,50,49,200,
24,12,2553220.258410,22820.007253903896,24393.9,345,59,58,200,
14,15,2553220.611442,22751.393935177475,24179.1,311,56,55,200,
30,13,2553220.811078,22723.635216709226,24272.5,412,63,62,200,
2,12,2553221.051462,23169.103379826993,24034.6,193,35,34,200,
9,8,2553220.982995,23083.026077598333,24302.9,251,47,46,200,
24,13,2553220.933362,22978.05023007095,24472.5,307,55,54,200,
28,11,2553221.270227,23465.176234021783,24477.8,244,44,43,200,
29,15,2553221.280885,23455.833901651204,24572.1,258,45,44,200,
31,15,2553221.995901,,23962.1,0,1,0,200,
21,15,2553221.065439,23583.9484622702,25050.0,306,54,53,200,
15,22,2553222.298229,,23921.1,0,1,0,200,
9,9,2553221.283435,23607.44232404977,25126.3,334,56,55,200,
9,10,2553221.337703,23858.91703981906,25176.9,231,44,43,200,
16,11,2553221.345854,23850.842508953065,25258.0,292,45,44,200,
6,16,2553223.195952,,23498.7,0,1,0,200,
21,16,2553221.495076,24010.328388307244,25686.1,315,61,60,200,
2,14,2553223.489035,,23797.8,0,1,0,200,
25,10,2553221.389138,23997.04979127273,26140.7,343,76,75,200,
2,13,2553222.201979,23859.6475799568,25432.4,311,54,53,200,
23,9,2553223.565191,,24158.1,0,1,0,200,
15,23,2553223.621523,,24193.9,0,1,0,200,
18,10,2553222.398164,23925.12246593833,25505.1,286,50,49,200,
11,7,2553223.698331,,24207.4,0,1,0,200,
24,14,2553221.686953,24163.432514294982,26343.9,341,63,62,200,
15,24,2553223.909304,,24124.0,0,1,0,200,
16,12,2553224.006700,,24147.5,0,1,0,200,
6,15,2553223.052860,23636.850122828037,25204.6,270,47,46,200,
0,11,2553224.068794,,24277.7,0,1,0,200,
29,16,2553224.298952,,24140.8,0,1,0,200,
5,7,2553222.995211,23606.05570487678,25597.1,289,55,54,200,
19,12,2553223.254874,23545.690244995058,25638.0,341,64,63,200,
29,17,2553225.201949,,23808.4,0,1,0,200,
27,15,2553225.083514,,24030.3,0,1,0,200,
9,11,2553223.980053,24171.060437336564,25236.7,159,28,27,200,
24,16,2553226.140566,,23178.4,0,1,0,200,
3,13,2553223.528563,23861.279806122184,25943.8,322,51,50,200,
5,8,2553223.717285,24274.567272979766,26065.1,295,52,51,200,
24,15,2553223.812405,24215.441692154855,26073.6,278,52,51,200,
22,7,2553224.541142,23997.741654049605,25433.3,293,47,46,200,
25,11,2553226.721271,,23255.6,0,1,0,200,
31,16,2553226.996440,,23103.3,0,1,0,200,
10,10,2553224.532425,24003.25402105227,25740.9,325,56,55,200,
19,13,2553224.981546,23719.977423083037,25514.1,337,59,58,200,
