session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,output_chunks,status,backend
20,9,2553119.046898,1081.2308709137142,2338.7,161,33,32,200,
14,17,2553121.269455,,117.4,0,1,0,200,
18,12,2553117.375915,1793.4766211546957,4027.0,333,56,55,200,
8,11,2553118.404870,1201.8009219318628,3066.7,300,53,52,200,
22,8,2553118.251044,1152.6258918456733,3272.1,355,60,59,200,
25,12,2553121.515764,,108.7,0,1,0,200,
7,14,2553121.958549,,277.2,0,1,0,200,
23,12,2553121.943548,,292.3,0,1,0,200,
25,13,2553121.955950,,279.9,0,1,0,200,
23,13,2553122.145872,,281.1,0,1,0,200,
14,18,2553122.161152,,265.8,0,1,0,200,
21,17,2553120.476457,509.21798683702946,1986.2,315,54,53,200,
14,19,2553122.550456,,116.8,0,1,0,200,
16,13,2553119.566894,970.7836769521236,3236.4,449,75,74,200,
29,19,2553122.681446,,121.9,0,1,0,200,
19,14,2553122.982304,,108.3,0,1,0,200,
7,15,2553123.114110,,223.2,0,1,0,200,
2,16,2553123.134033,,308.3,0,1,0,200,
31,17,2553123.179703,,262.7,0,1,0,200,
15,25,2553123.196347,,246.1,0,1,0,200,
23,14,2553123.531789,,131.5,0,1,0,200,
20,10,2553122.241103,186.74229783937335,1540.6,201,41,40,200,
26,16,2553123.671520,,110.2,0,1,0,200,
16,14,2553122.035896,291.6927491314709,2000.6,303,54,53,200,
26,17,2553124.279191,,114.8,0,1,0,200,
23,15,2553124.635667,,214.4,0,1,0,200,
17,18,2553124.630554,,219.6,0,1,0,200,
28,13,2553124.666549,,184.7,0,1,0,200,
9,13,2553123.783033,116.49555992335081,1102.3,243,42,41,200,
8,12,2553123.469562,192.07110116258264,1449.8,294,51,50,200,
23,16,2553125.043263,,207.4,0,1,0,200,
23,17,2553125.056582,,194.2,0,1,0,200,
7,16,2553125.190519,,177.6,0,1,0,200,
17,19,2553125.163999,,204.1,0,1,0,200,
6,17,2553124.054407,117.71175498142838,1449.1,311,53,52,200,
29,20,2553125.562865,,188.5,0,1,0,200,
13,11,2553125.576734,,270.5,0,1,0,200,
21,18,2553125.712614,,298.9,0,1,0,200,
13,12,2553125.942630,,267.0,0,1,0,200,
14,20,2553126.062874,,231.5,0,1,0,200,
9,14,2553126.113159,,182.2,0,1,0,200,
0,12,2553126.307596,,189.1,0,1,0,200,
22,9,2553125.155247,180.46317668631673,1901.5,321,55,54,200,
8,13,2553125.748307,348.6791457980871,1679.0,302,47,46,200,
22,10,2553127.254431,,173.0,0,1,0,200,
13,13,2553125.951888,257.62864015996456,1491.8,273,47,46,200,
1,10,2553125.705871,305.2085703238845,1856.2,294,51,50,200,
9,15,2553126.349137,148.4865341335535,1213.0,250,43,42,200,
15,26,2553127.449927,,124.4,0,1,0,200,
3,15,2553127.586468,,313.8,0,1,0,200,
26,18,2553127.604160,,296.2,0,1,0,200,
4,16,2553127.698560,,288.9,0,1,0,200,
23,18,2553127.781136,,344.1,0,1,0,200,
6,18,2553127.871781,,253.5,0,1,0,200,
14,21,2553127.947686,,178.8,0,1,0,200,
7,17,2553127.099740,107.55873285233974,1215.9,171,27,26,200,
2,17,2553128.312273,,104.6,0,1,0,200,
19,15,2553128.475105,,198.3,0,1,0,200,
30,16,2553128.562686,,167.9,0,1,0,200,
27,16,2553128.798333,,119.3,0,1,0,200,
16,15,2553126.897621,125.49602333456278,2154.0,295,53,52,200,
31,18,2553128.943598,,109.3,0,1,0,200,
28,14,2553129.101018,,211.0,0,1,0,200,
5,10,2553129.110739,,375.8,0,1,0,200,
9,16,2553129.160291,,326.3,0,1,0,200,
17,20,2553129.169470,,317.2,0,1,0,200,
20,11,2553129.292996,,308.4,0,1,0,200,
7,18,2553129.442624,,264.5,0,1,0,200,
27,17,2553129.429115,,278.1,0,1,0,200,
18,15,2553129.353279,,353.9,0,1,0,200,
13,14,2553129.682766,,211.9,0,1,0,200,
14,22,2553129.753586,,237.2,0,1,0,200,
29,21,2553129.821304,,323.0,0,1,0,200,
6,19,2553129.885321,,259.1,0,1,0,200,
23,19,2553130.070065,,159.6,0,1,0,200,
1,11,2553127.235512,190.0686020962894,3045.2,335,60,59,200,
1,12,2553127.561565,200.38610976189375,2872.9,352,62,61,200,
30,17,2553130.454429,,246.7,0,1,0,200,
6,20,2553130.476554,,317.7,0,1,0,200,
23,20,2553130.648026,,147.3,0,1,0,200,
21,19,2553130.967815,,134.2,0,1,0,200,
1,13,2553128.553791,176.69881880283356,2666.2,281,55,54,200,
26,19,2553131.107187,,198.5,0,1,0,200,
27,18,2553131.161919,,145.1,0,1,0,200,
20,12,2553129.932956,295.61103601008654,1476.5,188,39,38,200,
3,17,2553131.415726,,114.4,0,1,0,200,
19,16,2553131.847960,,250.2,0,1,0,200,
30,18,2553131.924261,,366.7,0,1,0,200,
13,15,2553131.902878,,388.1,0,1,0,200,
6,21,2553131.957046,,334.0,0,1,0,200,
23,21,2553132.011472,,393.1,0,1,0,200,
17,21,2553132.027652,,376.9,0,1,0,200,
27,19,2553132.135329,,354.8,0,1,0,200,
17,23,2553132.491721,,147.0,0,1,0,200,
17,22,2553132.487969,,150.8,0,1,0,200,
3,16,2553130.857287,109.42638013511896,1898.7,298,47,46,200,
19,17,2553132.644013,,113.3,0,1,0,200,
5,11,2553130.463328,237.7023221924901,2496.8,343,68,67,200,
25,14,2553133.068197,,301.9,0,1,0,200,
13,16,2553133.089836,,506.7,0,1,0,200,
1,15,2553133.077686,,518.9,0,1,0,200,
23,22,2553133.201945,,394.7,0,1,0,200,
29,22,2553133.149575,,447.1,0,1,0,200,
20,13,2553133.249243,,434.4,0,1,0,200,
5,12,2553133.438464,,246.3,0,1,0,200,
9,18,2553133.707620,,202.1,0,1,0,200,
3,18,2553133.730012,,269.9,0,1,0,200,
17,24,2553133.870317,,217.4,0,1,0,200,
27,20,2553133.944038,,231.0,0,1,0,200,
28,15,2553134.028172,,235.6,0,1,0,200,
13,17,2553134.096018,,169.2,0,1,0,200,
7,19,2553134.272442,,201.3,0,1,0,200,
31,19,2553134.368642,,245.1,0,1,0,200,
7,20,2553134.326162,,287.6,0,1,0,200,
25,15,2553134.469693,,203.2,0,1,0,200,
19,18,2553134.463292,,209.6,0,1,0,200,
22,11,2553132.962348,253.7286886945367,1982.9,207,35,34,200,
19,19,2553134.992098,,188.4,0,1,0,200,
3,19,2553134.991050,,189.5,0,1,0,200,
1,14,2553132.369512,127.22295010462403,2860.9,346,63,62,200,
9,17,2553132.963223,252.91687808930874,2315.3,274,46,45,200,
8,14,2553135.355838,,88.8,0,1,0,200,
18,16,2553135.537123,,171.7,0,1,0,200,
0,13,2553135.587752,,208.2,0,1,0,200,
27,21,2553135.674820,,186.3,0,1,0,200,
24,17,2553135.699874,,161.3,0,1,0,200,
14,23,2553135.795559,,250.8,0,1,0,200,
2,18,2553135.892098,,283.5,0,1,0,200,
22,12,2553135.882454,,293.2,0,1,0,200,
29,23,2553135.964190,,212.9,0,1,0,200,
25,16,2553136.390693,,109.9,0,1,0,200,
26,20,2553136.546116,,232.6,0,1,0,200,
25,17,2553136.590335,,294.2,0,1,0,200,
29,24,2553136.617274,,267.3,0,1,0,200,
6,22,2553136.854393,,305.5,0,1,0,200,
23,23,2553136.841088,,318.8,0,1,0,200,
25,18,2553136.889813,,337.1,0,1,0,200,
25,19,2553136.982934,,244.1,0,1,0,200,
21,20,2553137.239275,,213.4,0,1,0,200,
7,21,2553137.282120,,301.2,0,1,0,200,
10,11,2553137.271524,,311.9,0,1,0,200,
12,17,2553137.377101,,207.4,0,1,0,200,
22,13,2553137.672874,,214.7,0,1,0,200,
9,20,2553137.762394,,280.9,0,1,0,200,
11,9,2553137.800276,,329.8,0,1,0,200,
31,20,2553137.940617,,321.1,0,1,0,200,
4,17,2553137.915824,,346.0,0,1,0,200,
28,16,2553138.019032,,327.4,0,1,0,200,
20,16,2553138.162353,,185.0,0,1,0,200,
20,17,2553138.412279,,191.6,0,1,0,200,
4,18,2553138.434807,,255.2,0,1,0,200,
19,20,2553138.515065,,176.2,0,1,0,200,
20,14,2553136.282454,85.40625218302011,2664.2,221,45,44,200,
3,20,2553138.714976,,231.7,0,1,0,200,
4,19,2553138.769596,,280.9,0,1,0,200,
23,24,2553138.822013,,228.5,0,1,0,200,
28,17,2553138.816399,,234.2,0,1,0,200,
4,20,2553139.045108,,108.3,0,1,0,200,
20,15,2553136.593605,290.6038030050695,2593.5,201,39,38,200,
5,13,2553139.174924,,116.3,0,1,0,200,
24,18,2553139.294449,,202.1,0,1,0,200,
9,19,2553137.728035,315.05008693784475,1859.0,162,28,27,200,
2,19,2553139.372600,,214.5,0,1,0,200,
12,18,2553139.448235,,228.3,0,1,0,200,
30,19,2553139.496789,,291.4,0,1,0,200,
3,21,2553139.584178,,330.6,0,1,0,200,
21,21,2553139.660335,255.5592218413949,270.5,1,2,1,200,
5,14,2553140.166290,,87.1,0,1,0,200,
11,10,2553140.254671,,143.5,0,1,0,200,
28,18,2553140.260329,,138.0,0,1,0,200,
18,17,2553140.906998,,210.9,0,1,0,200,
3,22,2553141.112524,,106.4,0,1,0,200,
21,22,2553140.969799,237.50534700229764,249.1,1,2,1,200,
21,23,2553141.307421,,203.8,0,1,0,200,
6,23,2553141.316339,,299.8,0,1,0,200,
9,21,2553141.461360,,314.1,0,1,0,200,
24,19,2553141.418968,,356.6,0,1,0,200,
9,22,2553141.512501,,268.2,0,1,0,200,
19,21,2553141.824114,,110.6,0,1,0,200,
10,12,2553140.850101,178.18616889417171,1302.6,184,34,33,200,
25,20,2553142.254095,,176.2,0,1,0,200,
5,15,2553142.271455,,241.9,0,1,0,200,
24,20,2553142.318691,,194.8,0,1,0,200,
21,24,2553142.449675,,159.1,0,1,0,200,
5,16,2553142.660120,,86.1,0,1,0,200,
27,22,2553142.790668,,87.5,0,1,0,200,
11,11,2553142.937153,,140.1,0,1,0,200,
21,25,2553143.314832,112.41655284538865,128.9,1,2,1,200,
31,21,2553143.684190,,206.5,0,1,0,200,
18,18,2553143.734825,,227.7,0,1,0,200,
6,24,2553143.967813,,213.9,0,1,0,200,
2,20,2553144.056964,,125.8,0,1,0,200,
8,16,2553144.192976,,109.6,0,1,0,200,
9,23,2553144.306826,,210.8,0,1,0,200,
2,21,2553144.489824,,199.9,0,1,0,200,
15,27,2553144.556830,,147.5,0,1,0,200,
1,16,2553142.880372,195.38536667823792,2047.0,321,66,65,200,
28,19,2553145.169844,,216.4,0,1,0,200,
30,20,2553145.250594,,218.9,0,1,0,200,
15,28,2553145.204142,,265.4,0,1,0,200,
10,13,2553144.329354,274.87141406163573,1327.1,178,36,35,200,
12,19,2553145.544555,,199.0,0,1,0,200,
28,20,2553145.602764,,226.8,0,1,0,200,
8,15,2553143.712771,249.52212162315845,2157.8,329,52,51,200,
26,21,2553145.869879,,120.0,0,1,0,200,
18,19,2553144.994339,138.44033097848296,1232.1,193,35,34,200,
12,20,2553146.294442,,112.3,0,1,0,200,
8,17,2553146.497319,,110.9,0,1,0,200,
3,23,2553146.756328,,123.2,0,1,0,200,
18,20,2553145.680630,154.8971519805491,1401.5,322,50,49,200,
23,25,2553146.884779,,197.5,0,1,0,200,
6,25,2553146.986899,,117.5,0,1,0,200,
7,22,2553147.142702,,170.4,0,1,0,200,
10,14,2553147.185434,,212.5,0,1,0,200,
5,17,2553147.449239,,110.9,0,1,0,200,
14,24,2553147.815256,,110.7,0,1,0,200,
9,24,2553147.226107,186.04545900598168,731.9,151,27,26,200,
22,14,2553148.028248,,85.4,0,1,0,200,
26,22,2553148.362149,,170.5,0,1,0,200,
5,18,2553148.402959,,304.6,0,1,0,200,
23,26,2553148.369119,,338.5,0,1,0,200,
1,17,2553148.462750,,380.7,0,1,0,200,
6,26,2553148.511201,,418.5,0,1,0,200,
21,26,2553148.739940,,190.7,0,1,0,200,
8,18,2553148.936871,,187.2,0,1,0,200,
30,21,2553148.942420,,181.7,0,1,0,200,
30,22,2553149.270788,,195.4,0,1,0,200,
0,14,2553149.345473,,122.3,0,1,0,200,
9,25,2553149.678637,,378.2,0,1,0,200,
27,23,2553149.779159,,517.9,0,1,0,200,
7,23,2553149.828801,,468.3,0,1,0,200,
26,23,2553149.835028,,462.1,0,1,0,200,
31,22,2553149.972234,,501.6,0,1,0,200,
29,25,2553149.963305,,510.6,0,1,0,200,
15,29,2553150.211800,,463.1,0,1,0,200,
22,15,2553150.441483,,399.9,0,1,0,200,
1,19,2553150.086112,,755.3,0,1,0,200,
18,22,2553150.370551,,470.9,0,1,0,200,
26,24,2553150.476164,,595.2,0,1,0,200,
5,19,2553150.502367,,569.0,0,1,0,200,
30,23,2553150.667697,,603.3,0,1,0,200,
23,27,2553150.595814,,675.2,0,1,0,200,
24,21,2553150.674422,,683.5,0,1,0,200,
1,20,2553150.605033,,752.9,0,1,0,200,
16,16,2553151.170800,,296.2,0,1,0,200,
22,16,2553151.344387,,122.7,0,1,0,200,
22,17,2553151.539233,,200.6,0,1,0,200,
21,27,2553151.759035,,205.7,0,1,0,200,
22,18,2553151.777733,,272.0,0,1,0,200,
11,12,2553151.877574,,173.7,0,1,0,200,
29,26,2553152.100143,,122.9,0,1,0,200,
8,19,2553149.092140,141.43627230077982,3217.0,330,56,55,200,
1,18,2553149.641049,220.01627599820495,2959.1,315,53,52,200,
30,24,2553152.594962,,112.8,0,1,0,200,
18,21,2553149.794125,502.2217659279704,2931.0,329,54,53,200,
8,20,2553152.719974,,273.4,0,1,0,200,
12,21,2553152.733131,,375.9,0,1,0,200,
12,22,2553152.739634,,369.4,0,1,0,200,
29,27,2553152.728330,,380.8,0,1,0,200,
20,18,2553153.012600,,200.4,0,1,0,200,
25,21,2553153.352050,,118.4,0,1,0,200,
6,27,2553151.574238,167.00994921848178,1943.6,331,58,57,200,
30,25,2553153.918416,,195.2,0,1,0,200,
3,24,2553153.998209,,211.2,0,1,0,200,
12,23,2553153.955707,,253.7,0,1,0,200,
21,28,2553154.249804,,172.6,0,1,0,200,
23,28,2553154.290784,,216.8,0,1,0,200,
25,22,2553154.362939,,146.7,0,1,0,200,
24,22,2553154.533891,,172.5,0,1,0,200,
11,13,2553154.585771,,206.5,0,1,0,200,
31,23,2553154.672305,,204.4,0,1,0,200,
17,25,2553154.729686,,148.4,0,1,0,200,
27,24,2553154.932334,,172.4,0,1,0,200,
11,14,2553154.943050,,251.6,0,1,0,200,
20,19,2553155.042018,,235.4,0,1,0,200,
27,25,2553155.268151,,286.1,0,1,0,200,
19,22,2553155.193077,,361.2,0,1,0,200,
2,22,2553155.346301,,372.4,0,1,0,200,
28,21,2553155.291602,,427.1,0,1,0,200,
22,19,2553155.509221,,359.6,0,1,0,200,
3,25,2553155.669861,,421.4,0,1,0,200,
25,23,2553155.679717,,411.6,0,1,0,200,
27,26,2553155.629599,,461.8,0,1,0,200,
9,26,2553156.120164,,123.5,0,1,0,200,
28,22,2553156.356423,,240.3,0,1,0,200,
2,23,2553156.451954,,337.0,0,1,0,200,
4,21,2553156.361175,,427.9,0,1,0,200,
23,29,2553156.395071,,394.0,0,1,0,200,
28,23,2553156.569393,,225.0,0,1,0,200,
20,20,2553155.055789,221.5111069381237,1891.7,192,31,30,200,
23,30,2553156.941390,,193.6,0,1,0,200,
4,22,2553157.015784,,205.6,0,1,0,200,
23,31,2553157.123036,,185.2,0,1,0,200,
17,26,2553157.188232,,207.1,0,1,0,200,
11,15,2553157.228668,,315.9,0,1,0,200,
24,23,2553157.315491,,235.6,0,1,0,200,
10,15,2553155.737984,353.8005677983165,2176.8,224,40,39,200,
7,24,2553157.224632,319.6694701910019,1037.9,168,31,30,200,
7,25,2553157.622162,205.84571734070778,829.7,196,34,33,200,
18,23,2553158.516494,,138.1,0,1,0,200,
31,24,2553158.664823,,195.9,0,1,0,200,
8,21,2553158.693048,,184.3,0,1,0,200,
28,24,2553158.933599,,205.7,0,1,0,200,
16,17,2553157.660351,254.29741805419326,1487.4,290,51,50,200,
28,25,2553158.957767,,190.0,0,1,0,200,
13,18,2553157.812817,103.0737180262804,1367.8,295,52,51,200,
20,21,2553159.696325,,90.5,0,1,0,200,
4,23,2553159.835115,,88.0,0,1,0,200,
18,24,2553159.935424,,110.4,0,1,0,200,
11,16,2553160.370773,,106.5,0,1,0,200,
14,25,2553160.569894,,205.2,0,1,0,200,
12,24,2553160.586214,,197.3,0,1,0,200,
15,30,2553160.782955,,134.1,0,1,0,200,
23,32,2553161.035087,,241.5,0,1,0,200,
8,22,2553161.114344,,280.9,0,1,0,200,
5,20,2553161.233116,,246.5,0,1,0,200,
25,24,2553161.241888,,237.8,0,1,0,200,
10,16,2553160.213216,85.79853689298034,1333.8,191,35,34,200,
30,26,2553162.219305,,206.0,0,1,0,200,
26,25,2553162.313264,,113.0,0,1,0,200,
1,21,2553160.978683,208.28050188720226,1510.6,299,59,58,200,
4,24,2553162.530545,,173.5,0,1,0,200,
28,26,2553162.676678,,211.5,0,1,0,200,
22,20,2553162.755326,,200.5,0,1,0,200,
11,17,2553162.772823,,183.0,0,1,0,200,
8,23,2553162.955859,,281.2,0,1,0,200,
3,26,2553163.027165,,211.6,0,1,0,200,
10,17,2553163.295557,,319.2,0,1,0,200,
14,26,2553163.344959,,269.8,0,1,0,200,
18,25,2553163.398581,,420.7,0,1,0,200,
17,27,2553163.662215,,314.5,0,1,0,200,
16,18,2553163.634175,,342.7,0,1,0,200,
19,23,2553163.679733,,297.1,0,1,0,200,
5,21,2553163.799703,,270.4,0,1,0,200,
21,29,2553164.024262,,258.2,0,1,0,200,
9,28,2553164.000252,,369.3,0,1,0,200,
2,24,2553164.256238,,114.5,0,1,0,200,
16,19,2553164.486055,,109.8,0,1,0,200,
1,22,2553164.474935,,121.0,0,1,0,200,
26,26,2553164.618673,,114.1,0,1,0,200,
9,27,2553163.250024,212.13088789954782,1601.7,131,25,24,200,
20,22,2553162.547393,242.4642681144178,2390.7,201,36,35,200,
19,24,2553164.955514,,210.2,0,1,0,200,
25,25,2553165.038255,,221.4,0,1,0,200,
4,25,2553165.082977,,267.9,0,1,0,200,
30,27,2553165.302884,,228.5,0,1,0,200,
21,30,2553165.381155,,236.4,0,1,0,200,
22,21,2553165.911783,,113.8,0,1,0,200,
10,18,2553163.887532,269.4384139031172,2155.1,268,47,46,200,
18,26,2553164.826928,112.09451081231236,1480.4,255,43,42,200,
20,23,2553165.497986,127.1471967920661,809.4,199,33,32,200,
8,24,2553166.375549,,118.8,0,1,0,200,
10,19,2553165.229983,209.80412513017654,1437.4,293,48,47,200,
6,28,2553166.555354,,265.6,0,1,0,200,
6,29,2553166.656591,,306.5,0,1,0,200,
29,28,2553166.603631,,359.5,0,1,0,200,
28,27,2553166.620253,,342.9,0,1,0,200,
24,24,2553166.664167,,299.0,0,1,0,200,
20,24,2553165.745841,120.7463932223618,1328.7,195,38,37,200,
26,27,2553166.914390,,232.4,0,1,0,200,
1,23,2553164.739925,197.95289728790522,2423.4,362,61,60,200,
20,25,2553167.161063,,228.8,0,1,0,200,
29,29,2553167.274727,,289.2,0,1,0,200,
19,25,2553167.361839,,293.6,0,1,0,200,
5,22,2553167.448177,,216.1,0,1,0,200,
29,30,2553167.811524,,118.3,0,1,0,200,
10,20,2553166.950547,196.07016909867525,1250.1,191,35,34,200,
13,19,2553168.237830,,111.7,0,1,0,200,
3,27,2553168.347460,,122.0,0,1,0,200,
31,25,2553168.354043,,115.5,0,1,0,200,
30,28,2553168.468227,,213.1,0,1,0,200,
0,15,2553168.512004,,170.5,0,1,0,200,
10,21,2553167.188146,375.43250201269984,1573.6,260,47,46,200,
27,27,2553168.747713,,203.9,0,1,0,200,
25,26,2553168.929420,,229.4,0,1,0,200,
25,27,2553168.986828,,347.4,0,1,0,200,
12,25,2553168.994458,,339.8,0,1,0,200,
18,27,2553169.051080,,392.6,0,1,0,200,
28,28,2553169.061163,,382.5,0,1,0,200,
17,28,2553169.242162,,202.6,0,1,0,200,
7,26,2553169.460912,,212.3,0,1,0,200,
21,31,2553169.541950,,218.0,0,1,0,200,
6,30,2553169.478869,,281.1,0,1,0,200,
23,33,2553169.645054,,115.8,0,1,0,200,
12,26,2553169.822532,,131.1,0,1,0,200,
25,28,2553169.938835,,218.5,0,1,0,200,
21,32,2553170.032643,,147.3,0,1,0,200,
2,25,2553170.026901,,153.1,0,1,0,200,
29,31,2553170.238012,,237.6,0,1,0,200,
19,26,2553170.332035,,315.9,0,1,0,200,
31,26,2553170.445601,,288.9,0,1,0,200,
19,27,2553170.600058,,228.1,0,1,0,200,
1,24,2553170.681153,,233.2,0,1,0,200,
7,27,2553170.738743,,191.5,0,1,0,200,
16,20,2553168.765917,271.0248311050236,2473.7,292,50,49,200,
19,28,2553171.228030,,128.5,0,1,0,200,
1,25,2553171.427913,,118.9,0,1,0,200,
16,21,2553171.541750,,107.7,0,1,0,200,
20,26,2553170.308851,338.61328195780516,1357.1,169,35,34,200,
14,27,2553171.969494,,111.1,0,1,0,200,
8,25,2553170.258686,388.9058600179851,1869.4,325,60,59,200,
30,29,2553172.130272,,325.8,0,1,0,200,
24,25,2553172.153831,,597.6,0,1,0,200,
28,29,2553172.207559,,544.2,0,1,0,200,
15,31,2553172.174989,,576.8,0,1,0,200,
7,28,2553172.179029,,572.8,0,1,0,200,
9,29,2553172.254772,,673.4,0,1,0,200,
30,30,2553172.388447,,539.8,0,1,0,200,
13,20,2553172.321764,,606.5,0,1,0,200,
3,28,2553172.647468,,370.7,0,1,0,200,
13,21,2553172.801324,,397.7,0,1,0,200,
20,27,2553172.998640,,223.8,0,1,0,200,
29,32,2553173.392754,,130.9,0,1,0,200,
21,33,2553173.697807,,199.4,0,1,0,200,
16,22,2553173.796956,,101.8,0,1,0,200,
30,31,2553172.905083,293.7644091434777,1124.5,203,34,33,200,
12,27,2553173.915704,,129.3,0,1,0,200,
17,29,2553174.310524,,87.0,0,1,0,200,
14,28,2553174.412728,,88.8,0,1,0,200,
19,29,2553174.768030,,103.4,0,1,0,200,
13,22,2553174.952789,,89.9,0,1,0,200,
31,27,2553175.100068,,174.7,0,1,0,200,
22,22,2553175.148163,,222.0,0,1,0,200,
17,30,2553175.251296,,208.9,0,1,0,200,
24,26,2553175.293962,,173.4,0,1,0,200,
25,29,2553175.577681,,105.5,0,1,0,200,
18,28,2553175.834724,,133.2,0,1,0,200,
5,23,2553176.224279,,206.3,0,1,0,200,
28,30,2553176.277875,,262.4,0,1,0,200,
30,32,2553176.411906,,236.7,0,1,0,200,
17,31,2553176.442827,,205.9,0,1,0,200,
17,32,2553176.781635,,218.4,0,1,0,200,
14,29,2553176.835526,,342.1,0,1,0,200,
15,32,2553176.800294,,469.2,0,1,0,200,
3,29,2553176.963090,,306.4,0,1,0,200,
21,34,2553176.977291,,292.3,0,1,0,200,
9,30,2553175.791550,174.80689520016313,1478.7,246,38,37,200,
6,31,2553177.136335,,133.9,0,1,0,200,
8,26,2553177.280538,,205.0,0,1,0,200,
10,22,2553177.281471,,204.1,0,1,0,200,
30,33,2553177.346858,,225.1,0,1,0,200,
12,28,2553177.428756,,158.7,0,1,0,200,
18,29,2553177.606647,,176.4,0,1,0,200,
3,30,2553177.655232,,129.1,0,1,0,200,
5,24,2553177.953700,,105.0,0,1,0,200,
14,30,2553178.085978,,93.1,0,1,0,200,
2,26,2553178.182271,,97.1,0,1,0,200,
11,18,2553178.488894,,170.1,0,1,0,200,
11,19,2553178.557199,,102.9,0,1,0,200,
2,27,2553178.898627,,90.0,0,1,0,200,
25,30,2553179.633624,,113.5,0,1,0,200,
